"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Lao PDR","LAO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","440.963322257305","585.801098205607","425.989056513579","249.873400466089","131.034887765726","153.048497591188","179.958585942411","205.726158335818","219.062926596483","252.412433663289","285.748106909578","311.015965901403","325.153435562279","291.510411460251","205.618870899172","238.763294090404","271.384523599731","272.003433860507","265.864865962486","287.302571994653","337.449856062314","388.047681645371","436.325506266847","540.836459284596","647.558878576747","707.278623213224","780.077838667899","943.808028645459","1122.6794896012","1324.38269391152","1475.37078342475","1611.08544059182","1752.7967711251","1783.67925749535","",
"Lebanon","LBN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","953.580078021046","1030.23326877947","1425.04501426461","1645.35841286667","2072.56055844061","2455.7594616285","2931.42349406354","3287.96457490401","3478.56628221002","3800.09457132372","3874.74819504854","3787.36076528517","3661.29471829092","3696.68701996837","3189.00408690971","3855.75639055318","3937.00810428792","3803.34313999888","4450.33043092141","5200.75012103353","6188.53690389373","6439.66535754456","6347.23437066439","6528.7906245037","6442.87682987813","6271.73957714364","6175.05307808732","6134.64140819607","6318.234572096","",
"Liberia","LBR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236.753910374199","224.699328359035","221.938459326752","151.088172960087","208.515533881748","219.987530083707","254.491751721123","282.552921166801","331.24811142355","304.658968382007","325.945546559107","381.18626257358","358.70514429305","396.596356002511","382.919438313905","375.366716442448","363.928889174433","337.914056364919","",
"Libya","LBY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2762.48966067597","3542.9179423294","4047.12509772715","5526.46228678186","6249.45300181648","7849.31734401481","9841.67486348846","7735.87773909679","8716.15193162511","4828.79024685613","9361.97225870954","8316.83735270745","5695.22046890422","4020.76779634734","3723.95835849054","4988.89555030807","",
"St. Lucia","LCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1066.57016174596","1207.86679947621","1296.47581932337","1383.68554670101","1497.14341815467","1609.81271854072","1899.93317559918","2043.51610784456","2258.31541458166","2526.78852030721","2779.21938144758","2891.58187739997","3185.40871733579","3146.78497492736","3249.45456064039","3371.03667057159","3492.6787059318","3512.77921739655","3759.11197979636","3920.22112382714","3955.51593719029","3678.11236408029","3737.75183926503","4004.66857565989","4195.49028962309","4455.74959861184","5574.56774370313","6177.38431718037","6087.36043982189","6077.52373451722","6631.36664508878","6945.48408800568","6817.66625967398","7073.56949802634","6770.37132150357","7214.86856863493","7340.66736722826","7711.43006792722","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","529.241074269438","583.888003668133","638.911561150329","821.793089355794","1024.78213699947","1049.80955413008","1132.208744522","1222.61318602051","1348.57232983051","1523.91642917728","1776.19972355607","2015.27363699591","1806.02467031996","1511.11074355861","1495.05564505151","1521.62366877256","1525.30831943479","1576.53238607433","1753.96626974122","1955.48692913314","2183.09123935547","2716.05842371882","2530.96031258326","2880.40049298679","3225.46970565033","3381.81758915471","3577.45436484005","3854.85093948997","3815.78171380602","3340.39703724159","3622.35986771557","3493.59583681562","3043.60233330906","3035.47183853442","3411.12388866296","4055.12704780655","4729.1439571386","5568.60973472226","6419.13322777006","6077.38241828261","7419.15273198885","8277.26697689739","8326.14481449738","8492.78250740314","8609.36101754032","7390.93654645388","7126.38152398702","7783.92366161949","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","231.178708462262","239.300585810526","245.502295195328","256.447189816114","259.760022787357","268.642098512837","271.833433204749","235.283001329179","226.573613605113","199.078020263513","222.749854378401","248.909863182773","256.534778218716","262.168212716712","259.244120046704","277.351728076773","258.286654649305","271.218997345038","296.615911728641","322.010958081394","352.977695858215","388.350571664883","441.486678915954","512.366115056742","549.954883730798","613.584636631989","685.354960008539","717.06159132721","743.428348777437","828.94817141813","837.889154152719","833.057658225389","891.820199611543","",
"Low income","LIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251.923377846366","232.390806689737","243.929130927769","252.53514545507","222.593450211761","207.981865808206","166.396112287201","182.779458008301","204.28467796165","211.739978739884","225.33460146801","222.952069895345","252.600043249013","231.3491288131","236.811426476075","243.492742765345","274.570089155938","301.704522619648","332.338718378563","389.798845106172","464.129762744384","479.448292469014","510.535936742981","549.804385947396","593.726637154209","630.889918455709","668.204615660575","654.734898700469","624.569491744878","641.211835093662","",
"Liechtenstein","LIE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.573248073879","170.832379936353","187.191956479981","228.284595695807","231.895581427334","205.118271010092","232.518515828158","156.312495956968","214.298253166514","252.060736773356","270.366599269789","291.825849765787","308.719765122238","350.012717318018","350.187515866894","370.546712570437","380.433873454081","393.676109679113","388.389012707733","440.481378429279","484.016512220785","519.400205833531","547.815225581139","610.1211590197","667.426268255079","706.103816118101","765.663711076461","784.774757906616","771.623412584468","799.626473246156","773.467187781869","809.187706381677","922.309996928528","994.696386161929","1160.85981378654","1327.9680708749","1512.7485009828","1862.26212287753","1943.06053559094","2597.12453308387","2960.5000309936","3071.00214124489","3273.70438133665","3450.30843817041","3476.57350826807","3476.69897018817","3659.80370225616","",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","121.060759242947","121.9732926293","129.17741660061","149.020148214494","179.943822853988","194.898958589798","203.761695906057","225.400436193061","251.378463228649","264.602637369402","326.449079198858","416.590615787453","407.235744910537","366.262668881876","339.528496228751","346.190968941045","345.309092417521","359.233239435707","373.270570554123","367.659730819393","387.636009827923","367.891551566497","378.763478150183","378.228794523288","418.308817242848","465.51511732188","503.183508644582","511.439502751721","456.745847147046","486.314810949063","491.770636652723","487.584767766925","517.638175173651","580.311860571928","647.361539368555","726.523017391122","854.287511379286","1028.35777458595","1112.13174002309","1153.43286130095","1383.73695514389","1518.74394873879","1581.26631669453","1625.58032021748","1716.70617706428","1718.22633795607","1770.5957416638","1844.1593969308","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","162.823558216251","171.62387702421","188.358980172412","232.218065348274","278.3767415335","301.503019808074","315.721286621246","347.211951725808","367.694154859314","412.341897106876","474.56804836078","542.023549247601","524.264771801569","492.03075033848","490.300057574345","506.851092877376","518.637675154836","514.868325409088","548.87109424208","577.847407952289","642.464192261806","698.782020570037","696.235103890427","736.191164823937","793.484326253347","876.846238816324","949.817381495317","994.722540521953","958.537913766173","920.71386918298","981.212353830588","977.050642703518","986.30355506803","1088.81739375811","1262.48446403933","1469.29494452354","1726.43403021636","2116.28360122057","2460.12045279875","2425.25959748559","2871.13042077651","3284.67093536934","3489.14353078989","3638.30061325248","3752.02907068756","3555.54353033603","3536.39861781864","3766.93465138216","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","468.594878719461","476.062448081908","438.961944659817","483.97176644913","408.673010520936","301.232603665066","340.640034051178","424.124655603158","457.343862423475","449.889516808547","523.649652940606","577.65211666431","627.080477613154","594.996816699154","601.463107573738","648.598304373833","600.177068924329","614.58218763954","541.418796669018","542.544641872388","507.820030034716","544.705775280394","511.310807612572","754.244664507885","963.082425713905","1023.57253105811","1061.03112325896","1104.26094548551","1086.02048864195","1032.15313512505","1313.28204588977","1411.77339612493","1294.14135125524","1191.46725878163","1182.03601795536","1124.31767609012","1043.1148687777","1146.25122758394","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","180.016801451548","195.676271332216","219.447757307725","272.172572067743","306.139489494345","330.6637701834","349.329708457787","399.086187517609","408.97630141111","460.167266676201","497.602537741542","523.603617438565","529.633934644459","477.844466433677","498.971347530244","527.713271403494","563.627739731683","572.471659445372","638.72755351863","760.315439082426","777.488108050041","891.976624921279","835.14853156235","865.092460449499","996.755620821507","1232.12863805214","1366.67648195522","1419.90978270524","1356.04443805322","1234.6924282092","1339.36688745414","1368.51680004002","1441.94504286434","1625.36425482541","1925.80084437225","2292.14421206459","2748.79084085455","3464.00314352657","4206.72960048572","4110.36159884466","4827.07325811681","5741.4702521507","6183.12012183663","6612.23053531237","6831.77225198862","6380.79501981206","6376.13931471999","6909.58963262522","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1707.04455799705","1884.50741101205","2328.78791866153","2630.84686337241","2563.94724390051","2741.36429407387","2967.07702629011","3527.73511158174","4635.75727478122","5704.30891460151","6775.25389054097","7935.28323708962","10389.7760906429","12633.0776976346","10302.3177731998","","","","","","","","","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2556.45458887782","2601.19626522728","3356.58587255404","4458.08904404286","5638.49060067655","5830.57291079214","6787.13378638384","7735.60948714239","9670.61484820274","11185.9204225139","12410.4825326382","10872.754974685","11088.6573515291","11192.9209011532","10799.5801472903","11212.0689939616","15967.5582987732","19906.6091031037","22031.1210064512","23054.8009814772","29460.1715671038","31872.4731057982","34822.2501768652","34754.47352253","36596.598120202","43989.2608684694","43384.1896796495","40027.041790868","39227.5215802701","41576.4854721282","37804.3812953131","37876.0581383435","39365.5172219656","46951.5104181748","61681.4972748312","66272.2914894902","64410.2346125303","81768.3124986633","82487.46782512","57108.0023149306","63004.2553697268","66255.2459701241","61116.2086899336","62617.1992121049","65253.5692867617","55795.4415770558","56279.7210698076","60887.9248022789","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1445.68508129433","1578.03006329676","1801.09828937101","2012.44067155924","2130.67194532085","2399.52057490149","2662.17974926243","3115.44352143388","3883.87698906181","4778.30496214698","5826.4254161131","7228.75278897387","10598.6195706162","12526.9131156245","10201.7990843671","8601.76448341574","10349.6647198434","10290.3739836204","11348.4302496121","11902.1527964185","10423.1577884123","11021.3871398995","12356.8072165498","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","227.623013487875","244.960929098802","279.281725361885","334.547678382767","404.537097160895","458.943261824117","476.771049653632","532.633182169344","621.422189915642","724.448391291492","956.595159746399","750.643895512926","725.997374468349","650.203738693496","581.424794663839","562.808726499159","735.891575751863","800.828320373811","907.442595787901","921.429390346662","1044.79987386162","1099.17834793281","1128.09099419395","1034.41724231644","1154.66840926069","1231.43906261176","1356.96422144211","1210.06604270578","1285.96325799252","1263.41219323658","1164.07131221314","1168.37920331634","1238.44801479162","1511.51408766868","1713.88725540619","1787.58949540861","1940.22504812735","2206.94263691168","2549.90895220569","2504.47276189099","2472.54521264277","2647.32981127395","2522.65198817782","2719.60033595119","2748.88499299242","2495.14781159762","2506.54125300326","2617.26253274653","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404.19011907578","413.493575242348","466.057143901031","401.880987493175","267.483973231937","299.181821211421","367.447270619715","420.887087644396","539.563550969536","722.109454544612","832.941942898723","954.514337541689","1209.59656169004","1688.73825394793","1462.88253139567","1636.32957969151","1999.47825175155","2139.06012163466","2339.8054536072","2326.82659381537","1841.25618706933","1926.57972582196","2302.30559136207","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","437.508727744497","374.737491937137","355.928600813426","342.272821180242","272.476973775647","257.856632412837","284.966817241091","214.321496849753","195.550797801173","192.911939257698","239.665331626454","195.876326002342","221.262286652182","240.86331784773","205.000779244941","207.958136650677","258.643559672095","225.416523280509","231.526224432913","225.328818136153","226.291233159073","257.555608657016","243.473541409991","294.513446108693","225.947150187809","253.310627274751","269.026992747739","350.406788546513","435.743684319821","386.220122786195","381.799008898431","419.684623067346","402.095052590494","414.865325828001","404.320466928973","357.686739754812","358.140280126449","405.080617111262","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","570.225257248205","578.054433958862","551.864157593164","715.580294574016","751.351671417205","823.59583788406","876.031176513312","988.098159798053","1066.43953605761","1182.27326058556","1403.19312602542","1557.12846478295","1709.56395621708","1790.70033082437","1907.51716173535","1993.80233476151","2766.07932574213","2800.16925931313","3178.54343438184","3653.45343795065","3330.90060959644","4441.97208819425","4447.38056525451","5347.11655510758","5164.89820550716","5396.34859786941","5818.46065708595","5821.00662917727","6230.76820150154","6720.95175084866","7227.78079842793","7382.51812131208","7623.81567776123","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1826.08978789979","1857.42496321596","2060.60563108202","2238.2602809237","2297.81690454706","2256.28616768948","2295.98966795775","2395.67977757656","2435.27748235177","2420.69497523661","2624.19081456444","2972.81301880183","3427.39027925754","3955.81565629382","4693.48595065349","5594.19967355485","5108.80198746927","5831.17927195772","6621.91928053172","7026.82899674484","6904.29410575033","6880.35941690694","6195.04634622186","6142.86867986085","6158.48715532364","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","596.845764577141","641.444933485515","716.280737162913","854.736576095225","1073.38874934863","1265.12552330643","1235.04762004621","1094.24352217855","1328.07312626195","1651.53696587857","2446.3294024294","3084.78523059991","1969.14264948419","1537.01851014468","1831.81382203058","1941.27050225855","1263.61138991766","1371.00739467835","1717.46305631208","2110.42496887935","2491.73222035865","3028.65009262313","3461.16074176291","4774.89738988806","4949.66063234519","3130.87352497709","3538.52451602829","4361.45438247122","4530.09085056463","5104.1972964282","5892.64774523171","6260.18865219628","6272.42996724346","5715.49600561525","6016.81188377258","6509.78669568986","7160.07290832507","7598.10780538608","7807.27958769756","6276.67769459069","7362.91655221324","7857.33885307619","7887.44489392532","8242.83898887124","8516.12263382188","7592.12387961823","6872.08421308676","7216.95715395896","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","169.227014798632","178.290941022799","195.782261845632","241.924091932553","289.666767382858","313.375047605681","328.32650588186","361.607622480828","382.609138869478","429.628208879058","494.432430272097","566.475660473894","547.512548585725","512.841325170152","511.399921465118","528.895835227339","541.756814686721","538.682890177624","575.151961824796","607.909726951848","677.156498252566","737.93202862592","738.016252359291","782.961960526173","848.766673793878","938.834053477486","1017.31973418352","1066.46560407948","1026.79373784396","986.604154132428","1051.17147439905","1049.46279551824","1060.25978583884","1173.32772116864","1362.75297055742","1589.51022718634","1872.06046351513","2299.4100140819","2675.73875082088","2639.53470516632","3133.54664904497","3592.16716532024","3819.45763867215","3986.34829163849","4114.31357440233","3901.76646895989","3888.33054030283","4149.80701874538","",
"North Macedonia","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1021.51785914306","1386.36292612103","1850.20784577047","1840.40650329545","1555.38531729367","1498.12319456492","1528.21542162279","1487.37647182026","1462.74719735191","1565.7911476358","1881.05282036589","2158.96049511934","2358.05504228426","2617.2882616452","2864.18019630991","3665.27420318832","3544.91991738948","3458.0332561669","3934.97264537147","3633.1134638468","4051.67592028205","4273.10885614699","3812.17969822844","3992.8845429607","4192.66237988041","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","233.594110025245","197.452400198215","167.646090850592","159.209674875754","148.631105997936","166.773890946103","219.694362867853","244.738031636418","247.759808744071","248.490176163787","297.355279952687","296.633832416866","301.437620932499","295.13035275791","204.285538288614","256.036307906045","254.828414753687","238.093352071939","252.61368431652","294.962510811704","244.102154614679","268.667233035825","279.28864154097","335.117101875306","378.881070693082","428.7470223243","456.014358639621","520.977996308731","572.168156710906","567.395741570854","557.164416063932","637.78024624982","547.724137537883","599.416769975934","653.855755278519","575.721340894981","590.212928839389","632.730696483977","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.305772822642","131.803002309104","136.851076598949","209.44713030531","207.283580185353","230.126308291565","275.04674339482","385.115326345112","608.153075654943","708.949653814514","942.797631976479","1121.30638910764","1058.64380403561","1060.11475377715","1121.01974353465","1016.71439069879","1089.92518013376","1134.91135864142","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.43783654218","887.490749970216","1022.71028348915","1140.22544539037","1167.33281228122","1223.34055466053","1214.26380713795","1197.57298436285","1277.62916567707","1265.94255174612","1378.94704852339","1553.49832265326","1748.95853168838","1999.86788470712","2495.56213612131","2983.44240777594","2983.29572542369","3365.31258116237","3701.18218299203","3955.91915856031","3663.45459477383","3570.1491336055","3290.74255450988","3284.14993947841","3079.76691204741","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4168.52972567144","5421.64506786527","6675.82288551196","5899.58812313636","5867.36860750822","6607.34024095061","5952.56345334368","6515.38888753449","6635.89571968344","5894.14332154022","6240.38046567727","6961.65889453885","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1035.99387619836","1099.64309503997","1159.69277399108","858.789479763288","871.125412587741","1170.96118566939","1173.2971935339","1175.407328145","1170.26572828032","867.691059585504","937.719868957378","507.559126716413","297.822212766947","340.677099539855","532.178336845567","513.421063081464","433.416379797027","419.893947263004","396.468006765036","401.82524545056","442.557863387246","483.235347309721","547.417665707217","654.10625821006","816.662230227634","1011.89892991713","1258.0267239798","1593.35627230144","1266.62815811211","1822.2446916203","2528.61843466448","3251.13457839587","3377.60420672937","2924.25181941728","2830.89506128553","2561.82580243755","2082.90515969824","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","279.651209698689","271.783585390304","269.315533068704","234.363955327718","239.99198640343","310.167870969372","365.999732192329","159.586320059097","144.282411618488","155.407433475617","168.840270050129","214.779665987492","140.190382666285","141.616016316782","140.534050763664","140.104432371429","194.604929358506","228.513254926526","254.828205834066","270.131087209408","241.559922406178","213.661490333889","197.618322723183","244.100384626166","288.619184376689","320.194278838588","319.628577396224","353.958859590393","422.606060647445","403.553502037736","356.200999308011","446.863695985685","476.381268631531","509.650984219763","524.367012881089","433.813343625058","306.372410600509","330.01299506924","",
"Mauritania","MRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","378.809772136295","376.456392603075","359.494151644301","366.626891657709","335.69016824979","296.844449126331","340.935534460723","381.936781651682","399.093894149755","401.028249117624","402.93400731201","577.6811511548","574.671302140224","479.445987546968","492.7918667132","507.594960058475","547.377067655676","518.365289540501","485.445833005589","499.853031201299","434.600677439209","405.179105545659","437.931689252816","496.84097982443","556.704649481758","600.364544136735","649.211396352939","655.275840873585","756.625406479787","805.053967647227","836.635449255316","941.299356578646","872.699338866845","890.19948192005","841.126506862255","771.597124671716","728.644230086244","726.305600376851","",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","763.582675584398","868.117089290607","1050.11382595078","1216.92078836772","1107.88847919831","1078.40937951725","1003.29288871433","1009.83747266751","953.435778112635","977.811306904926","1328.50047197957","1725.8484548331","1935.6307507438","1977.01773327532","2369.88434388685","2538.67295246766","2808.16222636751","2787.12385065642","2944.22185251536","3284.32507389518","3501.54181866019","3189.69952438649","3161.5746418278","3221.90872911977","3412.34295863196","3388.00288401443","3549.51546333743","4122.58044514063","4691.81383723427","4579.34634128168","5160.86182698001","6056.17062066198","7242.37180499171","6410.55644453209","7072.21945351844","7964.25341077786","7889.09953170183","8124.2835854759","8276.06816638603","7644.14945856131","7937.75781779856","8712.673488069","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","158.778228121584","157.269153252561","144.350618945138","151.554110424297","148.73561026808","134.023886330609","128.034898277408","115.059000024648","130.089086940878","142.07949615271","164.659939609432","193.425109174851","153.582208436988","180.27561586666","89.8139714132901","104.078433856817","186.03045788632","218.547387443003","128.730920761879","130.640080767998","123.644980554876","116.376336357721","248.317972871188","217.072457539942","235.371542526168","239.493845815217","246.787253057692","258.707698925736","307.577055307398","314.482210680627","357.975906596529","406.528478653383","280.627588161767","245.26652306257","259.103586154514","261.518427072599","212.325364406254","242.93749663418","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","319.700783459953","338.044502903846","391.519303521801","575.939756020395","682.839570090653","646.220645276928","728.192789878654","841.194696298941","1008.42394214952","1183.2498522592","1350.77206709645","1380.37012814","1431.79835768171","1496.53793118408","1622.16737452807","1400.71978219531","1221.07099708656","1380.26958546663","1526.36443963595","1607.51008744962","1771.91161652679","1978.15061062032","2334.79775402117","2599.63853307049","2816.76284062379","3258.10300552868","3534.42324610184","3354.23112126775","2230.04172572523","2355.47051255826","2694.1237763596","2658.62916895184","2899.32714480915","3173.24623353579","3538.64080958111","4045.10547588903","4605.43598860192","5469.41396556979","6331.91413033479","5534.5229949897","6804.80026121859","7939.95845394096","8139.99720920874","8370.97843425154","8612.20053655645","7571.80093059827","7530.93740447715","7804.05209815735","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4461.21129592773","4779.52202059221","5203.40301393146","5803.28800707212","6107.19350374972","6516.19494704344","7210.51729861939","7906.83276983978","8784.14602450147","9387.16838854148","9995.20361833877","11304.4991671151","11820.6013139729","12579.1850917561","13976.6806638004","14809.5253015151","15479.6820873267","16455.7633969293","17946.9036271188","18947.6163934412","19664.374148223","20072.7049136013","20814.0549625423","21395.3694120584","22488.6104378955","23441.2796363243","24606.6278859428","25995.5545506579","27259.9645322763","28559.0181211294","30084.0671277393","30791.5185043387","31380.7753734031","32762.5212342452","34825.0893711088","36835.7373976398","39112.4797831815","40248.990633508","40177.8484024134","38764.8730878245","40675.7200278074","42525.7048078209","44621.4468507944","45437.8743992243","47195.2810756519","47781.9041345475","47954.9098450632","50014.3333494991","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.46596267986","1841.94388170745","2011.32774515027","1866.88945449373","2079.54903452896","2254.08803724072","2175.91263706815","2207.93239424137","2038.80280410134","1926.31535022738","1973.12152850247","1743.75006681906","1639.46460993874","2440.59128381916","3109.60398404571","3246.67520372086","3525.09926971933","3703.72607723022","3609.66551651589","3704.44877343537","4509.12949169196","4907.79140439769","5041.94505706981","5005.24958989805","4952.82961527177","4378.25235054741","4059.6666601916","4724.31089608987","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","371.70447383306","300.255589574123","266.015291656382","234.936350269551","172.906411564999","172.649175957232","227.965462146783","256.011969406913","256.29499645882","244.94529408174","262.510910623927","239.754129634001","235.460931664609","154.094225854516","141.937546520785","160.807313099083","166.748264544926","148.856912607764","165.527258654877","161.147948060409","135.15706142645","144.477766989965","154.179866125583","182.837362108587","204.243244481039","223.218587881891","229.632960041802","254.216428964527","306.194092546743","291.576090657884","303.727248206338","322.737285684685","326.228523503562","337.501984967918","350.551232286831","293.15602972785","293.160386318054","305.050015086014","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","212.84957069044","146.238071760173","190.279351025478","228.006640110742","308.683286562485","367.617855601484","471.013733262712","447.827554622654","455.806634154533","456.654363132043","660.451667699563","2037.02028821152","1747.17852066135","1137.90927521937","807.811419097302","787.79071202747","532.335787989216","491.02881253679","488.552014776187","368.679868828036","437.404539198421","412.430039793317","377.040121583485","188.444285117833","247.599679188757","319.00914035318","361.080602378644","390.499129174449","399.141477960819","437.746028182514","431.839959783313","493.944327308103","632.67304566544","658.09090113643","823.28105708069","1007.93807185848","1377.78802810712","1557.69209067293","1811.9426178157","1565.48453429766","1823.66132537102","1918.60455409461","2144.18179410453","2344.15508459652","2637.6527079539","2307.13201894095","1840.09912909102","1604.24537391182","",
